91,10.102708,3.465854,38.855125,0.655734,0.005865,0.057193,0.298708,,0.057193,3.2E-05,
92,10.213726,3.467403,38.856228,0.656618,0.005872,0.057234,0.298715,,0.057234,7.3E-05,
93,10.324745,3.420759,38.848412,0.704358,0.005863,0.057201,0.298706,,0.057201,4E-05,
94,10.435764,3.509236,38.857132,0.629289,0.00585,0.057181,0.298726,,0.057181,2E-05,
95,10.546783,3.512524,38.836155,0.662903,0.005877,0.057244,0.298696,,0.057244,8.3E-05,
96,10.657801,3.428403,38.852776,0.710773,0.005859,0.057222,0.2987,,0.057222,6.1E-05,
97,10.76882,3.458124,38.856251,0.70799,0.005859,0.057236,0.298717,,0.057236,7.5E-05,
98,10.879839,3.545985,38.842754,0.622474,0.00586,0.057219,0.298719,,0.057219,5.8E-05,
99,10.990858,3.437605,38.861057,0.717953,0.005853,0.0572,0.29872,,0.0572,3.9E-05,
100,11.101876,3.413542,38.841846,0.714397,0.005852,0.057203,0.298728,,0.057203,4.2E-05,
101,11.212895,3.407399,38.840794,0.698431,0.005861,0.057202,0.298731,,0.057202,4.1E-05,
102,11.323914,3.412595,38.838573,0.719531,0.005858,0.057265,0.298703,,0.057265,0.000104,
103,11.434933,3.427218,38.83559,0.689055,0.005858,0.057249,0.2987,,0.057249,8.8E-05,
104,11.545951,3.460963,38.839394,0.703069,0.005838,0.057207,0.29872,,0.057207,4.6E-05,
105,11.65697,3.501499,38.848671,0.634517,0.005873,0.057264,0.298722,,0.057264,0.000103,
106,11.767989,3.516747,38.858078,0.654654,0.005862,0.057225,0.298695,,0.057225,6.4E-05,
107,11.879008,3.373101,38.865974,0.739448,0.00586,0.057231,0.298728,,0.057231,7E-05,
108,11.990027,3.451918,38.8531,0.637384,0.005859,0.057222,0.29872,,0.057222,6.1E-05,
109,12.101045,3.452927,38.854237,0.691693,0.005866,0.05722,0.298689,,0.05722,5.9E-05,
110,12.212064,3.483535,38.875389,0.600388,0.005869,0.057254,0.298698,,0.057254,9.3E-05,
111,12.323083,3.473668,38.852444,0.637263,0.005851,0.057161,0.298697,,0.057161,0,
112,12.434102,3.417956,38.857964,0.696085,0.005864,0.057216,0.298704,,0.057216,5.5E-05,
113,12.54512,3.507471,38.846901,0.669745,0.005857,0.057268,0.298693,,0.057268,0.000107,
114,12.656139,3.425375,38.869049,0.716081,0.005854,0.057218,0.298716,,0.057218,5.7E-05,
115,12.767158,3.476627,38.856125,0.6349,0.00586,0.057206,0.298725,,0.057206,4.5E-05,
116,12.878177,3.475747,38.856144,0.701213,0.005861,0.057227,0.298727,,0.057227,6.6E-05,
117,12.989195,3.411544,38.844845,0.697745,0.005863,0.057278,0.298703,,0.057278,0.000117,
118,13.100214,3.464544,38.845928,0.675768,0.005837,0.057198,0.298717,,0.057198,3.7E-05,
119,13.211233,3.43569,38.865025,0.681769,0.005836,0.057264,0.298721,,0.057264,0.000103,
120,13.322252,3.43399,38.915691,0.698252,0.005758,0.057289,0.298769,,0.057289,0.000128,
121,13.43327,3.565541,39.016483,0.721343,0.005619,0.057359,0.298886,,0.057359,0.000198,
122,13.544289,3.580917,39.100834,0.791952,0.005501,0.057452,0.299007,,0.057452,0.000291,
