frame,time,rx,ry,rz,px,py,pz
11724,97.690056,0.352122,0.074055,1.552271,-0.442535,0.069605,0.633195
11725,97.698389,0.180273,0.0736,1.563904,-0.442554,0.0696,0.633203
11726,97.706721,0.233495,0.073712,1.630759,-0.442525,0.069611,0.633199
11727,97.715054,0.358342,0.071334,1.632641,-0.442562,0.06961,0.633185
11728,97.723386,0.350237,0.068052,1.618794,-0.442541,0.069583,0.633175
11729,97.731719,0.103833,0.057165,1.570908,-0.44253,0.069563,0.633159
11730,97.740051,0.11581,0.058665,1.588535,-0.44256,0.069622,0.63316
11731,97.748384,0.169593,0.07336,1.554938,-0.442592,0.069626,0.633173
11732,97.756716,0.122474,0.056574,1.60197,-0.442519,0.069566,0.633149
11733,97.765049,0.139277,0.063231,1.521535,-0.442532,0.069511,0.633139
11734,97.773381,0.254416,0.077578,1.52136,-0.442595,0.0696,0.63314
11735,97.781714,0.363348,0.063862,1.5346,-0.442495,0.069575,0.633142
11736,97.790046,0.269608,0.21779,1.503196,-0.44261,0.069494,0.633243
11737,97.798379,0.300655,0.075764,1.529091,-0.442551,0.069422,0.63319
11738,97.806711,0.201447,0.199599,1.489394,-0.442622,0.069516,0.633264
11739,97.815044,0.062492,0.055229,1.545498,-0.44249,0.069472,0.633175
11740,97.823376,0.19105,0.060208,1.518852,-0.442523,0.069397,0.633187
11741,97.831708,0.194676,0.075074,1.613317,-0.442482,0.069505,0.633193
11742,97.840041,0.368716,0.184432,1.554117,-0.442631,0.069522,0.633258
11743,97.848373,0.351404,0.086591,1.551732,-0.442506,0.069459,0.633222
11744,97.856706,0.242838,0.209499,1.522973,-0.44262,0.069426,0.633278
11745,97.865038,0.231051,0.212545,1.528564,-0.442611,0.069476,0.633262
11746,97.873371,0.405556,0.199246,1.587156,-0.442592,0.069436,0.633259
11747,97.881703,0.241769,0.074742,1.605537,-0.442477,0.069367,0.633209
11748,97.890036,0.334771,0.217547,1.457397,-0.442614,0.069412,0.633266
11749,97.898368,0.098335,0.066376,1.52911,-0.442501,0.069371,0.633213
11750,97.906701,0.261827,0.083917,1.559883,-0.442493,0.069377,0.633186
11751,97.915033,0.032132,0.073709,1.461075,-0.442516,0.069416,0.633172
11752,97.923366,0.313504,0.109803,1.514956,-0.442468,0.069324,0.63316
11753,97.931698,0.300345,0.103357,1.565441,-0.442417,0.06928,0.633155
11754,97.940031,0.37205,0.015652,1.482913,-0.442669,0.069316,0.63333
11755,97.948363,0.238705,0.089317,1.534957,-0.442444,0.069285,0.633182
11756,97.956696,0.3627,0.199818,1.471214,-0.442605,0.069317,0.633243
11757,97.965028,0.223671,0.196224,1.480873,-0.442572,0.069317,0.633246
11758,97.973361,0.146609,0.185109,1.511898,-0.442554,0.069357,0.63324
11759,97.981693,0.1855,0.219644,1.420777,-0.442603,0.069322,0.633255
11760,97.990026,0.242879,0.226525,1.451487,-0.442563,0.069242,0.633244
11761,97.998358,0.340845,0.208626,1.450081,-0.44257,0.069276,0.63326
11762,98.006691,0.225999,0.220279,1.45686,-0.442564,0.069258,0.633247
11763,98.015023,0.1469,0.061268,1.477203,-0.442474,0.069282,0.633171
11764,98.023356,0.262713,0.100046,1.581615,-0.442424,0.069202,0.633161
11765,98.031688,0.26622,0.098099,1.451028,-0.442428,0.069121,0.633142
11766,98.040021,0.260618,0.085694,1.42113,-0.442466,0.069115,0.633149
11767,98.048353,0.308554,0.2058,1.388503,-0.442583,0.069223,0.633202
11768,98.056686,0.134577,0.086665,1.447128,-0.442456,0.069158,0.633147
11769,98.065018,0.357992,0.223856,1.482448,-0.442539,0.069208,0.633215
11770,98.073351,0.240136,0.21927,1.435772,-0.442574,0.0692,0.633241
11771,98.081683,0.165589,0.083813,1.485202,-0.442415,0.069175,0.633176
11772,98.090016,0.011992,0.208531,1.353155,-0.442581,0.069273,0.633272
11773,98.098348,0.444517,0.248379,1.483309,-0.442499,0.069136,0.633258
11774,98.106681,0.103715,0.198918,1.416131,-0.442546,0.069193,0.633283
11775,98.115013,0.377472,0.191706,1.458492,-0.44252,0.069135,0.633262
11776,98.123345,0.312768,0.212594,1.489531,-0.442534,0.069088,0.63328
11777,98.131678,0.363039,0.205368,1.430424,-0.442542,0.069126,0.63326
11778,98.14001,0.244261,0.201932,1.502907,-0.442503,0.069116,0.633258
11779,98.148343,0.304542,0.212641,1.463301,-0.442502,0.069188,0.633253
11780,98.156675,0.242777,0.196195,1.410223,-0.442529,0.069083,0.633239
11781,98.165008,0.414183,0.234661,1.450407,-0.442523,0.069103,0.633245
11782,98.17334,0.181758,0.09839,1.483523,-0.442416,0.069163,0.633169
11783,98.181673,0.215756,0.089547,1.441109,-0.44242,0.069108,0.633176
11784,98.190005,-0.26318,0.093239,0.926475,-0.442213,0.068726,0.633025
11785,98.198338,0.230914,0.193752,1.369487,-0.442527,0.069112,0.63322
11786,98.20667,0.238918,0.107247,1.481881,-0.442388,0.069042,0.633165
11787,98.215003,0.292677,0.218747,1.501912,-0.442467,0.069048,0.633242
11788,98.223335,0.360037,0.227659,1.42968,-0.442504,0.069069,0.633245
11789,98.231668,0.312734,0.198489,1.418968,-0.442486,0.068952,0.633239
11790,98.24,0.170391,0.199471,1.422637,-0.442524,0.069088,0.633242
11791,98.248333,0.436652,0.211278,1.399505,-0.442499,0.06899,0.633224
11792,98.256665,0.183782,0.093077,1.451685,-0.442376,0.068952,0.633175
11793,98.264998,0.383784,0.208871,1.396631,-0.4425,0.069029,0.63323
11794,98.27333,0.136267,0.089403,1.421147,-0.442393,0.069034,0.633169
11795,98.281663,0.246492,0.102149,1.500944,-0.442385,0.069017,0.633179
11796,98.289995,0.134249,0.095509,1.389927,-0.442355,0.068972,0.633168
11797,98.298328,0.100156,0.198796,1.351439,-0.442537,0.06905,0.633238
11798,98.30666,0.251331,0.22826,1.408278,-0.442476,0.06903,0.633245
11799,98.314993,0.21622,0.208835,1.380184,-0.442478,0.068985,0.633253
11800,98.323325,0.252672,0.214724,1.362561,-0.442546,0.06912,0.633261
11801,98.331658,0.226032,0.2159,1.386796,-0.442505,0.068941,0.633257
11802,98.33999,0.449092,0.207545,1.454687,-0.442482,0.06899,0.633256
11803,98.348323,0.337121,0.19104,1.40921,-0.442491,0.068936,0.633253
11804,98.356655,0.322972,0.198249,1.428911,-0.442452,0.068966,0.633234
11805,98.364988,0.23661,0.232173,1.367503,-0.442448,0.068956,0.63325
11806,98.37332,0.438282,0.201595,1.426162,-0.442486,0.068921,0.633231
11807,98.381653,0.294914,0.213455,1.436788,-0.44242,0.068891,0.633216
11808,98.389985,0.276218,0.24206,1.39391,-0.442451,0.068849,0.633215
11809,98.398317,0.257373,0.220227,1.351907,-0.442448,0.068845,0.63321
11810,98.40665,0.394686,0.231894,1.37069,-0.442439,0.068788,0.633209
11811,98.414982,0.230732,0.191583,1.42856,-0.442447,0.068756,0.633199
11812,98.423315,0.201544,0.205744,1.388611,-0.442391,0.068778,0.633203
11813,98.431647,0.323057,0.185084,1.460664,-0.442356,0.068692,0.6332
11814,98.43998,0.235459,0.204836,1.382905,-0.44245,0.068786,0.633195
11815,98.448312,0.464236,0.229474,1.366839,-0.442454,0.068782,0.633233
11816,98.456645,0.175291,0.203845,1.358613,-0.442412,0.068768,0.633224
11817,98.464977,0.60996,0.256495,1.43796,-0.44239,0.068813,0.633243
11818,98.47331,0.271855,0.220807,1.340922,-0.442431,0.068797,0.633236
11819,98.481642,0.346673,0.22553,1.441143,-0.442378,0.068698,0.633228
11820,98.489975,0.244335,0.204385,1.406177,-0.442393,0.068696,0.633232
11821,98.498307,0.501302,0.210086,1.376788,-0.442371,0.068721,0.633219
11822,98.50664,0.455856,0.22491,1.402968,-0.44239,0.068682,0.63323
11823,98.514972,0.298429,0.218003,1.465068,-0.442388,0.068654,0.633224
11824,98.523305,0.365344,0.253323,1.364542,-0.442392,0.068698,0.633227
11825,98.531637,0.420206,0.200468,1.344984,-0.442372,0.068715,0.633184
11826,98.53997,0.137163,0.200484,1.390849,-0.442374,0.068682,0.633191
11827,98.548302,0.487894,0.249509,1.408886,-0.442406,0.068697,0.633215
11828,98.556635,0.466756,0.22395,1.38046,-0.442421,0.068724,0.633209
11829,98.564967,0.5942,0.223141,1.49887,-0.442326,0.068655,0.633208
11830,98.5733,0.314338,0.244715,1.40401,-0.442373,0.06865,0.63321
11831,98.581632,0.231596,0.217178,1.392187,-0.442403,0.068666,0.633225
11832,98.589965,0.364225,0.245129,1.279407,-0.442372,0.068565,0.633236
11833,98.598297,0.416499,0.222746,1.398932,-0.442386,0.068602,0.633207
11834,98.60663,0.492663,0.224055,1.395469,-0.442379,0.068623,0.633195
11835,98.614962,0.435443,0.260024,1.359275,-0.442364,0.068508,0.633248
11836,98.623295,0.271072,0.237448,1.399135,-0.442293,0.06855,0.633192
11837,98.631627,0.218139,0.225255,1.243163,-0.44237,0.068587,0.633189
11838,98.63996,0.369383,0.257611,1.342072,-0.44234,0.068454,0.633207
11839,98.648292,0.553998,0.247031,1.349184,-0.442327,0.068416,0.633184
11840,98.656625,0.323368,0.096174,1.380424,-0.442132,0.068422,0.633132
11841,98.664957,0.364811,0.21197,1.333604,-0.442345,0.068449,0.633189
11842,98.673289,0.347045,0.095417,1.401276,-0.442169,0.068343,0.633139
11843,98.681622,0.322305,0.233901,1.404534,-0.442308,0.06844,0.633186
11844,98.689954,0.285632,0.242287,1.360477,-0.442265,0.068372,0.633171
11845,98.698287,0.50009,0.241757,1.293199,-0.442337,0.068415,0.63317
11846,98.706619,0.428143,0.126836,1.326272,-0.442146,0.068313,0.63311
11847,98.714952,0.152769,0.105397,1.302722,-0.442209,0.068336,0.633099
11848,98.723284,0.360909,0.215982,1.292809,-0.442298,0.068411,0.633173
11849,98.731617,0.061405,0.105093,1.227362,-0.442197,0.068301,0.633138
11850,98.739949,0.566566,0.14075,1.477193,-0.442113,0.06834,0.633115
11851,98.748282,0.400667,0.259756,1.286135,-0.442325,0.068402,0.633208
11852,98.756614,0.547605,0.270558,1.324744,-0.442258,0.068288,0.633196
11853,98.764947,0.344342,0.217471,1.246957,-0.44228,0.068297,0.633175
11854,98.773279,0.349387,0.211863,1.26457,-0.44231,0.06833,0.633163
11855,98.781612,0.160178,0.112623,1.341511,-0.442144,0.068256,0.633118
11856,98.789944,0.093782,0.200737,1.30186,-0.442203,0.068248,0.633145
11857,98.798277,0.275036,0.249796,1.244908,-0.442259,0.068304,0.63316
11858,98.806609,0.391628,0.233279,1.271494,-0.44223,0.068188,0.633161
11859,98.814942,0.161331,0.212564,1.290573,-0.442198,0.068159,0.633167
11860,98.823274,0.327172,0.207571,1.254414,-0.44222,0.06822,0.633157
11861,98.831607,0.174761,0.253045,1.248321,-0.442235,0.068181,0.633174
11862,98.839939,-0.414939,0.241188,0.712852,-0.442175,0.067846,0.633146
11863,98.848272,0.15056,0.231586,1.21268,-0.442206,0.068162,0.633154
11864,98.856604,0.327329,0.244654,1.315346,-0.442187,0.068127,0.633157
11865,98.864937,0.388208,0.233229,1.234826,-0.442233,0.068132,0.633137
11866,98.873269,-0.486158,0.1303,0.668817,-0.442095,0.067858,0.633018
11867,98.881602,0.237652,0.145409,1.258961,-0.442048,0.067945,0.633058
11868,98.889934,-0.465991,0.108056,0.703546,-0.44208,0.067818,0.632989
11869,98.898267,-0.612676,0.075234,0.597618,-0.442054,0.067758,0.632981
11870,98.906599,-0.442745,0.12429,0.656664,-0.442096,0.067762,0.632996
11871,98.914932,-0.493427,0.07338,0.677834,-0.44203,0.067748,0.632974
11872,98.923264,0.174498,0.126165,1.154167,-0.442067,0.067959,0.633051
11873,98.931597,-0.575821,0.104297,0.638918,-0.442081,0.067797,0.632974
11874,98.939929,-0.394797,0.134698,0.655562,-0.442022,0.067663,0.633005
11875,98.948262,-0.451367,0.113436,0.648949,-0.442053,0.067728,0.633005
11876,98.956594,-0.442208,0.117127,0.657424,-0.44201,0.067651,0.632998
11877,98.964926,-0.546161,0.138708,0.706266,-0.442021,0.067684,0.63301
11878,98.973259,-0.567708,0.113594,0.640877,-0.442015,0.067663,0.633002
11879,98.981591,-0.399077,0.151267,0.608998,-0.442022,0.067685,0.63299
11880,98.989924,-0.382655,0.099319,0.607367,-0.442012,0.067727,0.632974
11881,98.998256,-0.513577,0.107423,0.608848,-0.442014,0.067599,0.633005
11882,99.006589,-0.558144,0.102937,0.697107,-0.441973,0.067526,0.632983
11883,99.014921,-0.619485,0.098513,0.669085,-0.441955,0.067498,0.632947
11884,99.023254,-0.618023,0.126894,0.60316,-0.441953,0.067443,0.632943
11885,99.031586,-0.558381,0.130476,0.590086,-0.441916,0.067324,0.632897
11886,99.039919,-0.677767,0.104144,0.593002,-0.4419,0.067291,0.632886
11887,99.048251,-0.678739,0.132617,0.595233,-0.44188,0.067215,0.632901
11888,99.056584,-0.717466,0.106624,0.588371,-0.441826,0.06703,0.632886
11889,99.064916,-0.684103,0.112487,0.652235,-0.441825,0.06709,0.632875
11890,99.073249,-0.846683,0.126643,0.531144,-0.441845,0.067047,0.632883
11891,99.081581,-0.786335,0.251033,0.483686,-0.441955,0.067175,0.632937
11892,99.089914,-0.739528,0.155682,0.53422,-0.441866,0.066971,0.632853
11893,99.098246,-0.91815,0.126477,0.608351,-0.441836,0.066938,0.632817
11894,99.106579,-0.886669,0.258624,0.49811,-0.441908,0.066888,0.632862
11895,99.114911,-0.896009,0.2531,0.553292,-0.441912,0.066854,0.632861
11896,99.123244,-0.992027,0.238513,0.512331,-0.441881,0.066803,0.632831
11897,99.131576,-1.033344,0.133829,0.478594,-0.441824,0.066747,0.632776
11898,99.139909,-1.087196,0.239372,0.566395,-0.441875,0.066714,0.632801
11899,99.148241,-0.960436,0.151273,0.530339,-0.44178,0.066618,0.632744
11900,99.156574,-1.022587,0.253299,0.514708,-0.441842,0.066603,0.632782
11901,99.164906,-1.05107,0.121985,0.586074,-0.441744,0.066528,0.632735
11902,99.173239,-1.044457,0.145938,0.478239,-0.441782,0.06659,0.632737
11903,99.181571,-1.086688,0.255207,0.552206,-0.441859,0.066604,0.632813
11904,99.189904,-1.194872,0.243914,0.539518,-0.44182,0.066532,0.632797
11905,99.198236,-0.981106,0.276099,0.534807,-0.441817,0.066474,0.632797
11906,99.206569,-1.092311,0.268718,0.515887,-0.441803,0.066453,0.632804
11907,99.214901,-1.147589,0.269941,0.475634,-0.441788,0.066481,0.632781
11908,99.223234,-1.145258,0.287472,0.461514,-0.441777,0.066432,0.632778
11909,99.231566,-1.205206,0.240294,0.482325,-0.441815,0.066439,0.632775
11910,99.239898,-1.157205,0.244054,0.531806,-0.441819,0.066412,0.632764
11911,99.248231,-1.316352,0.272281,0.427228,-0.441796,0.066402,0.632775
11912,99.256563,-1.212727,0.240737,0.550328,-0.441752,0.066315,0.632735
11913,99.264896,-1.373874,0.24626,0.484266,-0.441788,0.066307,0.632729
11914,99.273228,-1.270775,0.238112,0.512582,-0.441802,0.066291,0.632735
11915,99.281561,-1.274683,0.261357,0.487653,-0.441794,0.066297,0.632718
11916,99.289893,-1.272805,0.259876,0.557947,-0.441809,0.066289,0.632735
11917,99.298226,-1.283121,0.263916,0.429015,-0.44181,0.066259,0.632722
11918,99.306558,-1.243157,0.271878,0.528787,-0.44179,0.066225,0.632703
11919,99.314891,-1.316884,0.235947,0.538977,-0.441772,0.066177,0.632693
11920,99.323223,-1.32168,0.253721,0.516329,-0.44182,0.066184,0.632713
11921,99.331556,-1.429514,0.229953,0.556384,-0.441829,0.06624,0.632704
11922,99.339888,-1.106468,0.264365,0.55072,-0.441796,0.066203,0.632708
11923,99.348221,-1.246607,0.248901,0.510025,-0.441773,0.066169,0.632735
11924,99.356553,-1.337211,0.273334,0.534712,-0.441801,0.06627,0.632719
11925,99.364886,-1.32717,0.245386,0.53415,-0.441794,0.066204,0.6327
11926,99.373218,-1.257864,0.274763,0.528112,-0.441756,0.06609,0.6327
11927,99.381551,-1.321455,0.29571,0.478235,-0.441764,0.066167,0.632707
11928,99.389883,-1.356876,0.261438,0.537509,-0.441796,0.066154,0.632705
11929,99.398216,-1.335788,0.247949,0.538397,-0.441785,0.066237,0.632692
11930,99.406548,-1.245996,0.288945,0.55472,-0.441758,0.066178,0.632682
11931,99.414881,-1.247377,0.303184,0.527777,-0.441786,0.066224,0.632694
11932,99.423213,-1.414465,0.244817,0.483364,-0.441803,0.066318,0.632679
11933,99.431546,-1.302959,0.284427,0.48335,-0.441799,0.066249,0.632674
11934,99.439878,-1.308289,0.280161,0.521318,-0.441781,0.066248,0.632681
11935,99.448211,-1.258078,0.26192,0.572639,-0.441849,0.066415,0.632704
11936,99.456543,-1.200307,0.263821,0.498354,-0.441824,0.066338,0.632696
11937,99.464876,-1.301093,0.278785,0.501792,-0.441801,0.066267,0.632701
11938,99.473208,-1.151499,0.262462,0.553556,-0.441814,0.066248,0.632691
11939,99.481541,-1.33597,0.255572,0.54728,-0.441785,0.066239,0.632709
11940,99.489873,-1.223468,0.277414,0.54847,-0.441805,0.066237,0.632726
11941,99.498206,-1.37348,0.259973,0.523653,-0.441784,0.066242,0.632726
11942,99.506538,-1.342064,0.237749,0.563722,-0.441796,0.066223,0.632731
11943,99.51487,-1.328263,0.29054,0.500945,-0.44181,0.066247,0.632728
11944,99.523203,-1.201467,0.282789,0.603137,-0.441786,0.06614,0.632706
11945,99.531535,-1.434264,0.256477,0.460572,-0.441797,0.066127,0.632695
11946,99.539868,-1.340538,0.277026,0.476709,-0.441803,0.066082,0.632705
11947,99.5482,-1.378551,0.299155,0.568091,-0.441797,0.066126,0.632704
11948,99.556533,-1.478158,0.258869,0.524577,-0.441771,0.066088,0.632698
11949,99.564865,-1.35629,0.259555,0.531469,-0.441808,0.066137,0.632698
11950,99.573198,-1.282842,0.290526,0.53793,-0.441799,0.066098,0.632689
11951,99.58153,-1.322382,0.251579,0.59549,-0.441806,0.066084,0.632691
11952,99.589863,-1.405875,0.266856,0.542633,-0.441775,0.066015,0.632678
11953,99.598195,-1.392831,0.274833,0.598858,-0.441786,0.066142,0.632663
11954,99.606528,-1.393288,0.248406,0.543633,-0.441798,0.066139,0.632676
11955,99.61486,-1.308307,0.288574,0.580852,-0.44181,0.066155,0.632683
11956,99.623193,-1.454467,0.252347,0.538953,-0.441822,0.066191,0.632686
11957,99.631525,-1.394559,0.245236,0.568423,-0.441787,0.06616,0.632666
11958,99.639858,-1.276311,0.284567,0.52999,-0.441824,0.066175,0.632685
11959,99.64819,-1.554879,0.248305,0.573966,-0.441823,0.066201,0.632682
11960,99.656523,-1.459536,0.280011,0.515537,-0.44179,0.066133,0.632693
11961,99.664855,-1.362523,0.276812,0.559009,-0.441821,0.066146,0.632713
11962,99.673188,-1.415196,0.252192,0.513402,-0.441783,0.066093,0.632708
11963,99.68152,-1.467134,0.281994,0.559736,-0.441755,0.066055,0.632701
11964,99.689853,-1.297818,0.305581,0.612946,-0.441791,0.066073,0.632711
11965,99.698185,-1.297058,0.307913,0.572768,-0.441779,0.066002,0.632699
11966,99.706518,-1.386887,0.249406,0.580335,-0.441772,0.066029,0.632686
11967,99.71485,-1.434358,0.289638,0.557886,-0.441792,0.066021,0.632687
11968,99.723183,-1.250192,0.289016,0.626113,-0.441801,0.065932,0.632678
11969,99.731515,-1.577705,0.240473,0.60873,-0.441782,0.065933,0.632666
11970,99.739848,-1.51566,0.266953,0.573584,-0.441771,0.065946,0.63265
11971,99.74818,-1.549003,0.254388,0.654864,-0.441772,0.065895,0.632649
11972,99.756513,-1.533453,0.247574,0.648907,-0.441777,0.065903,0.63263
11973,99.764845,-1.588193,0.266065,0.623725,-0.441773,0.065917,0.632628
11974,99.773178,-1.467821,0.234662,0.646338,-0.44179,0.06586,0.632659
11975,99.78151,-1.414312,0.291369,0.644347,-0.441778,0.065848,0.632652
11976,99.789843,-1.529027,0.259675,0.671713,-0.441828,0.065966,0.63268
11977,99.798175,-1.482557,0.28434,0.65831,-0.441822,0.065949,0.632686
11978,99.806507,-1.53833,0.255164,0.638238,-0.441799,0.065852,0.632678
11979,99.81484,-1.556148,0.262789,0.667666,-0.441776,0.065805,0.632675
11980,99.823172,-1.470162,0.260301,0.683031,-0.441815,0.065865,0.632679
11981,99.831505,-1.47542,0.250636,0.731272,-0.44182,0.065878,0.632672
11982,99.839837,-1.562348,0.239246,0.653379,-0.441812,0.065821,0.632655
11983,99.84817,-1.500553,0.252692,0.695484,-0.441823,0.065863,0.632645
11984,99.856502,-1.528669,0.256658,0.652007,-0.441818,0.065911,0.632644
11985,99.864835,-1.567522,0.265955,0.714571,-0.441797,0.065854,0.632634
11986,99.873167,-1.506097,0.264068,0.711928,-0.441825,0.065899,0.632636
11987,99.8815,-1.706132,0.229301,0.659811,-0.441799,0.065918,0.632624
11988,99.889832,-1.540995,0.249968,0.618257,-0.441797,0.065886,0.632625
11989,99.898165,-1.639135,0.232199,0.704161,-0.441795,0.065876,0.63264
11990,99.906497,-1.578797,0.272246,0.690902,-0.44181,0.065948,0.632632
11991,99.91483,-1.611088,0.243301,0.582422,-0.441802,0.065947,0.632628
11992,99.923162,-1.634334,0.272622,0.648605,-0.441808,0.065956,0.632631
11993,99.931495,-1.557748,0.240523,0.668138,-0.441842,0.065966,0.632651
11994,99.939827,-1.680335,0.26984,0.536381,-0.441833,0.066059,0.632631
11995,99.94816,-1.491302,0.272735,0.71589,-0.441821,0.06599,0.632622
11996,99.956492,-1.677933,0.254014,0.638256,-0.441801,0.065937,0.63262
11997,99.964825,-1.614764,0.226117,0.611539,-0.441817,0.065936,0.632633
11998,99.973157,-1.606995,0.220092,0.721515,-0.441822,0.065915,0.632642
11999,99.98149,-1.641006,0.243608,0.697442,-0.441801,0.065898,0.632641
12000,99.989822,-1.571975,0.261669,0.704857,-0.441835,0.065921,0.632648
12001,99.998155,-1.685315,0.250791,0.54656,-0.44181,0.065854,0.632661
12002,100.006487,-1.552947,0.253689,0.701345,-0.44185,0.0659,0.632678
12003,100.01482,-1.532375,0.261118,0.715722,-0.441793,0.065797,0.632673
12004,100.023152,-1.815386,0.218342,0.641774,-0.441819,0.065854,0.632666
12005,100.031485,-1.563506,0.297593,0.722112,-0.44183,0.065868,0.632665
12006,100.039817,-1.670291,0.247434,0.700811,-0.44181,0.06577,0.632665
12007,100.04815,-1.401337,0.261707,0.720606,-0.441828,0.065816,0.632666
12008,100.056482,-1.610443,0.289826,0.700768,-0.441811,0.065761,0.632651
12009,100.064815,-1.585097,0.255972,0.694245,-0.441814,0.065791,0.632633
12010,100.073147,-1.579557,0.272636,0.679979,-0.441828,0.065782,0.632652
